Subj,Cat,Sect,"Class
Nbr",Title,Day,Start,End,Bldg/Room,Type,Instructor,Units,Notes,Available
KIN,4420,05,97182,PRACTICUM IN REHABILITATION,TR,1:00 PM,4:00 PM,ST F414,LAB,"Dy,Christine Jean",2.00,LAB (BWST),Open
KIN,4500,01,97198,EXERCISE INTERVENTIONS,MW,10:50 AM,12:05 PM,FA 219,LEC,"Cross,Shannon Jane",3.00,,Open
KIN,4500,02,97199,EXERCISE INTERVENTIONS,MW,4:30 PM,5:45 PM,KH C4077,LEC,"Haroutounian I,Arpie",3.00,,Open
KIN,4550,01,92433,PRINC OF CLINIC EXERCISE TESTI,MW,9:00 AM,9:50 AM,SH 260,LEC,"Sheard,Ailish Carroll",3.00,,Open
KIN,4550,02,92434,PRINC OF CLINIC EXERCISE TESTI,M,10:00 AM,12:30 PM,ASCL 140,LAB,"Sheard,Ailish Carroll",,,Open
KIN,4550,03,94843,PRINC OF CLINIC EXERCISE TESTI,W,10:00 AM,12:30 PM,ASCL 140,LAB,"Sheard,Ailish Carroll",,,Open
KIN,4560,01,92435,SPORT & EXERCISE ERGOGENIC AID,TBA,,,Online,LEC,"Flebbe,Heather Kristine",3.00,Instruction is online.,Closed
KIN,4600,01,92319,PRINCIPLES/PHYS FITNESS ASSESM,TR,9:25 AM,10:40 AM,PE 120,LEC,"Crocker,George Hayes",4.00,,Closed
KIN,4600,02,92414,PRINCIPLES/PHYS FITNESS ASSESM,T,11:00 AM,1:30 PM,ASCL 140,LAB,"Woelfel,Isabel",,,Closed
KIN,4600,03,92415,PRINCIPLES/PHYS FITNESS ASSESM,R,11:00 AM,1:30 PM,ASCL 140,LAB,"Hinahon,Erika Joyce",,,Closed
KIN,4600,04,92416,PRINCIPLES/PHYS FITNESS ASSESM,F,8:00 AM,10:30 AM,ASCL 140,LAB,"Haroutounian I,Arpie",,,Closed
KIN,4600,10,94876,PRINCIPLES/PHYS FITNESS ASSESM,T,2:00 PM,4:30 PM,ASCL 140,LAB,"Taleb,Monder Houssem E",,,Closed
KIN,4600,11,97204,PRINCIPLES/PHYS FITNESS ASSESM,MW,3:05 PM,4:20 PM,SH 240,LEC,"Crocker,George Hayes",4.00,,Open
KIN,4600,12,97205,PRINCIPLES/PHYS FITNESS ASSESM,F,11:00 AM,1:30 PM,ASCL 140,LAB,"Badr,Ahmed",,,Open
KIN,4600,13,97206,PRINCIPLES/PHYS FITNESS ASSESM,M,4:30 PM,7:00 PM,ASCL 140,LAB,"Hinahon,Erika Joyce",,,Open
KIN,4600,14,97207,PRINCIPLES/PHYS FITNESS ASSESM,W,4:30 PM,7:00 PM,ASCL 140,LAB,"Matthews,Aaron Ryan David",,,Open
KIN,4600,15,97213,PRINCIPLES/PHYS FITNESS ASSESM,R,2:00 PM,4:30 PM,ASCL 140,LAB,"Haroutounian I,Arpie",,,Open
KIN,4610,02,93958,ADVANCED EXERCISE PHYSIOLOGY,TR,9:25 AM,10:40 AM,HDFC 236,LEC,"Keslacy,Stefan",3.00,,Closed
KIN,4650,01,92322,PRINCIPLS:EXERCISE PRESCRIPTIO,TR,3:05 PM,4:20 PM,SH 141,LEC,"Keslacy,Stefan",4.00,,Closed
KIN,4650,02,92323,PRINCIPLS:EXERCISE PRESCRIPTIO,TR,4:30 PM,5:45 PM,SH 172,LAB,"Benavidez,Jose Ramon",,,Closed
KIN,4650,03,92324,PRINCIPLS:EXERCISE PRESCRIPTIO,MW,12:00 PM,1:15 PM,KH B4014,LAB,"Benavidez,Jose Ramon",,,Closed
KIN,4650,04,92412,PRINCIPLS:EXERCISE PRESCRIPTIO,TR,4:30 PM,5:45 PM,SH 266,LAB,"Hinahon,Erika Joyce",,,Closed
KIN,4650,05,92413,PRINCIPLS:EXERCISE PRESCRIPTIO,MW,2:00 PM,3:15 PM,KH B4014,LAB,"Badr,Ahmed",,,Closed
KIN,4650,06,96369,PRINCIPLS:EXERCISE PRESCRIPTIO,F,8:00 AM,10:45 AM,SH 339,LAB,"Ramirez,Joel Enrique",,,Closed
KIN,4810,02,97309,CLINICAL FLD EXP ADAPTED P.E.,W,6:00 PM,6:50 PM,PE 213,LAB,"Beyer,Roberta Lee",1.00,,Open
KIN,4810,02,97309,CLINICAL FLD EXP ADAPTED P.E.,M,6:00 PM,6:50 PM,PE 123,LAB,"Beyer,Roberta Lee",1.00,,Open
KIN,4850,01,97122,FIELD EXPR-EXERCSE & HUMAN PER,MTWR,7:00 AM,7:50 AM,PE 124,PRA,"Hsieh,Christine Lois",2.00,Students Participating in Eagle Fast,Open
KIN,4850,03,97124,FIELD EXPR-EXERCSE & HUMAN PER,R,4:30 PM,5:45 PM,FA 311,PRA,"Wong,Connie W",2.00,Mobility Center Students,Open
KIN,5040,01,97181,RESEARCH DESIGN IN KINESIOLOGY,T,4:30 PM,7:15 PM,KH B2006,LEC,"Sheard,Ailish Carroll",4.00,,Open
KIN,5200,01,92654,GRADUATE SEM IN KINESIOLOGY,R,11:00 AM,12:40 PM,FA 246,SEM,"Crocker,George Hayes",1.00,,Open
KIN,5300,01,96405,"UNDERSTANDING & PRAC PROF
COMP",R,6:00 PM,8:45 PM,KH C5103,LEC,,3.00,,Open
KIN,5800,02,97349,EXERCISE PSYCHOLOGY,M,4:30 PM,7:15 PM,ET B108,LEC,"Simmons,Cheryl Arlene",4.00,,Open
KOR,1001,01,90710,ELEMENTARY KOREAN 1,MWF,9:25 AM,10:32 AM,KH D1041,LEC,,4.00,,Open
KOR,1001,02,90864,ELEMENTARY KOREAN 1,MWF,12:15 PM,1:22 PM,KH D1054C,LEC,,4.00,,Open
KOR,1001,03,94038,ELEMENTARY KOREAN 1,MWF,11:00 AM,12:07 PM,KH B2017,LEC,,4.00,,Open
KOR,1001,04,94040,ELEMENTARY KOREAN 1,TR,6:00 PM,7:40 PM,LACHSA 225,LEC,"Lee,Namhee",4.00,,Open
KOR,1002,01,90917,ELEMENTARY KOREAN 2,MWF,1:40 PM,2:47 PM,KH D1054C,LEC,"Lee,Namhee",4.00,,Open
KOR,2001,01,90596,INTERMEDIATE KOREAN 1,MWF,3:05 PM,4:12 PM,KH B3018,LEC,"Lee,Namhee",4.00,,Open
KOR,3001,01,90597,ADVANCED KOREAN 1,MWF,11:00 AM,11:50 AM,KH D1054C,LEC,,3.00,,Open
KOR,3200,01,90598,INTRO TO KOREAN LINGUISTICS,MW,12:15 PM,1:30 PM,BIOS 246,LEC,"Lee,Namhee",3.00,,Open
KOR,4001,01,90599,ADV READING & COMPOSITION I,MW,1:40 PM,2:55 PM,KH C172,LEC,,3.00,,Open
LAS,1020,01,97183,AFRICAN DIASPORA IN AMERICAS,TR,9:25 AM,10:40 AM,MUS 120,LEC,"Gwekwerere,Tavengwa",3.00,Combine with PAS 1020 01,Open
LAS,1500,01,93045,INTRO TO LAT AM STUDIES,MW,12:15 PM,1:30 PM,SH 260,LEC,"Rodriguez,Gabriela Veronica",3.00,,Open
LAS,1500,02,93046,INTRO TO LAT AM STUDIES,MW,3:05 PM,4:20 PM,KH C4071,LEC,"Rodriguez,Gabriela Veronica",3.00,,Open
LAS,3000,01,93798,IMM EX SOCIAL JUSTICE,MW,12:15 PM,1:30 PM,FA 347,LEC,"Karout,Maha Mohamed",3.00,Combine with LAS 3000 01,Open
LAS,3000,02,93783,IMM EX SOCIAL JUSTICE,MWF,10:00 AM,10:50 AM,KH C5103,LEC,,3.00,Combine with ANTH 3000 02,Open
LAS,3000,03,94314,IMM EX SOCIAL JUSTICE,MWF,11:00 AM,11:50 AM,KH C5103,LEC,,3.00,Combine with ANTH 3000 03,Open
LAS,3020,01,94903,BLACK/LATINO RELATIONS,TR,9:25 AM,10:40 AM,SH 264,LEC,,3.00,Combine with PAS 3020 01,Open
LAS,3020,02,96550,BLACK/LATINO RELATIONS,W,6:00 PM,8:45 PM,KH B4015,LEC,"Castillo,LaMikia M",3.00,,Open
LAS,3350,01,93961,RACE CULTURE AMERICAS,TR,1:40 PM,2:55 PM,SH 184,LEC,"Bollinger,William",3.00,,Open
LAS,3350,02,94316,RACE CULTURE AMERICAS,MW,3:05 PM,4:20 PM,KH C1066,LEC,"Marquez,Oscar",3.00,Combine with PAS 3350 02,Open
LAS,3420,01,94906,"CULTURAL IMPACT OF
DEVELOPMENT",T,6:00 PM,8:45 PM,KH B4015,LEC,"Bollinger,William",3.00,Combine with PAS 3420 01,Open
LAS,3420,02,93047,"CULTURAL IMPACT OF
DEVELOPMENT",MW,1:40 PM,2:55 PM,KH C4070,LEC,"Marquez,Oscar",3.00,Combine with PAS 3420 02,Open
LAS,3500,01,93782,SOC JUSTICE AMERICAS,W,6:00 PM,8:45 PM,KH B3012,LEC,"Quintero,Xochitl",3.00,,Open
LAS,3500,02,94317,SOC JUSTICE AMERICAS,TR,12:15 PM,1:30 PM,MUS 220,LEC,"Morales,Susana",3.00,,Open
LAS,3600,01,96246,CHANGE IN DEV WORLD,MW,3:05 PM,4:20 PM,KH D4057,LEC,"Acevedo,Emily",3.00,Combine with POLS 3600 01/PAS 3600 01,Open
LAS,3700,01,93765,INTRO TO CENTRAL AMERICA,MW,1:40 PM,2:55 PM,BIOS 247,LEC,"Villalpando Jr,Alejandro",3.00,,Open
LAS,3800,01,93048,LAT. AM. CITIES,TR,10:50 AM,12:05 PM,MUS 220,LEC,"Morales,Susana",3.00,,Open
LAS,4500,01,94960,SPECIAL STUDIES IN LAS,MW,3:05 PM,4:20 PM,SH 141,SEM,"Villalpando Jr,Alejandro",3.00,"This course will examine the history of genocide in Guatemala and the ways that Black and Indigenous communities have persistently responded to these projects. Ranging from conquest to the present, the offering will provide students an opportunity to examine closely how race, place, gender, and power fundamentally shape Guatemalan history and structures.",Open
LAS,4500,02,96168,SPECIAL STUDIES IN LAS,TR,1:40 PM,2:55 PM,KH B3016,SEM,"Ochoa,Enrique C",3.00,"This course examines the intersections of power and knowledge in the formation of the university, academic disciplines, and praxis. The course explores student research opportunities and provides information for students seeking to apply to graduate programs.",Open
LAS,4600,01,96170,FOOD JUSTICE IN LATIN AMERICA,R,6:00 PM,8:45 PM,KH B4014,LEC,"Ochoa,Enrique C",3.00,,Open
LAS,4970,01,93049,INTERDISCIP APPROACHES TO LAS,T,6:00 PM,8:45 PM,KH B2013,SEM,"Vergara-Marshall,Angela",3.00,,Open
LAS,5080,01,93050,SEMINAR:LAT AMER SOC SYS,W,6:00 PM,8:45 PM,KH B1014,SEM,"Fried Amilivia,Gabriela Maria",3.00,,Open
LBS,1665,01,90165,INTRO TO SCIENCE FICTION,MWF,10:00 AM,10:50 AM,KH B1017,LEC,"Pearson,Joshua Danley",3.00,Combine with ENGL 1665 01,Open
LBS,2340,01,90166,MULTICULTURAL ARTS LA,TR,8:00 AM,9:15 AM,MUS 109,LEC,"Santillano,Dianna Marisol",3.00,,Closed
LBS,2340,02,90265,MULTICULTURAL ARTS LA,TR,10:50 AM,12:05 PM,BIOS 352,LEC,"Santillano,Dianna Marisol",3.00,,Closed
LBS,2340,03,90579,MULTICULTURAL ARTS LA,TR,9:25 AM,10:40 AM,BIOS 334,LEC,"Santillano,Dianna Marisol",3.00,,Closed
LBS,2340,04,90610,MULTICULTURAL ARTS LA,TR,4:30 PM,5:45 PM,KH D4044,LEC,"Santillano,Dianna Marisol",3.00,,Open
LBS,2340,05,90869,MULTICULTURAL ARTS LA,MW,6:00 PM,7:15 PM,ET A126,LEC,,3.00,,Open
LBS,2400,01,90167,INTRO ENVIRONM HUMANITIES,MWF,9:00 AM,9:50 AM,KH D2076,LEC,"Schubert,Lara Keturah",3.00,,Open
LBS,2500,01,90830,SOCIAL CHG US,MW,12:15 PM,1:30 PM,KH B2009,LEC,"Topete,Daniel",3.00,,Open
LBS,2665,01,90168,MULTICULTURAL SCIENCE FICT,MW,1:40 PM,2:55 PM,FA 311,LEC,"Hankey,Leone S",3.00,Combine with ENGL 2665 01,Open
LBS,2666,01,90169,SCIENCE FICTION AND TV,TR,9:25 AM,10:40 AM,KH B2018,LEC,"Attebery,Stina Evans",3.00,Combine with TVF 2666 01,Open
LBS,2666,02,90274,SCIENCE FICTION AND TV,TR,12:15 PM,1:30 PM,KH B2015,LEC,"Farner,Dirk M.",3.00,Combine with LBS 2666 02,Closed
LBS,2666,03,90775,SCIENCE FICTION AND TV,F,12:00 PM,2:45 PM,KH B1018,LEC,"Pearson,Joshua Danley",3.00,Combine with TVF 2666 03,Closed
LBS,3010,01,90170,INTERDSCIPLINARY INVESTIGATION,MWF,10:00 AM,10:50 AM,KH C3102,LEC,"Sharp,Patrick B.",3.00,"Student must register for corequisite LBS
3020-01",Open
LBS,3010,02,90280,INTERDSCIPLINARY INVESTIGATION,TR,12:15 PM,1:30 PM,ET A129,LEC,"Viesca,Victor",3.00,"Student must register for corequisite LBS
3020-02",Open
LBS,3020,01,90171,WRITNG INTERDISCIPLINARY ESSAY,MWF,11:00 AM,11:50 AM,KH C3102,LEC,"Sharp,Patrick B.",3.00,"Student must register for corequisite LBS
3010-01",Open
LBS,3020,02,90580,WRITNG INTERDISCIPLINARY ESSAY,TR,1:40 PM,2:55 PM,HDFC 238,LEC,"Viesca,Victor",3.00,"Student must register for corequisite LBS
3010-02",Open
LBS,3200,01,96495,DISABILITY STUDIES,MW,1:40 PM,2:55 PM,KH C2094,LEC,"Schottmiller,Carl Douglas",3.00,Combine with WGSS 3200 01,Open
LBS,3200,02,96496,DISABILITY STUDIES,MW,4:30 PM,5:45 PM,KH B3019,LEC,"Schottmiller,Carl Douglas",3.00,Combine with LBS 3200 02,Open
LBS,3200,03,96602,DISABILITY STUDIES,S,8:00 AM,10:45 AM,FA 311,LEC,"Hernandez,Fred Ariel",3.00,Combine with WGSS 3200 03,Open
LBS,3600,01,90829,INTERDIS APRC CULT & SOCIETY,TR,10:50 AM,12:05 PM,KH D2076,LEC,"Nakagoshi,Aya",3.00,,Open
LBS,3600,02,90858,INTERDIS APRC CULT & SOCIETY,TR,7:25 PM,8:40 PM,SH 139,LEC,"Herman,Jared Douglass",3.00,,Open
LBS,3665,01,90173,GENDER AND SEXUALITY IN SF,MWF,8:00 AM,8:50 AM,KH B1017,LEC,"Saywell,Melissa",3.00,Combine with WGSS 01,Open
LBS,3665,02,90717,GENDER AND SEXUALITY IN SF,MWF,9:00 AM,9:50 AM,KH B3020,LEC,"Saywell,Melissa",3.00,Combine with WGSS 3665 02,Open
LBS,3665,03,90776,GENDER AND SEXUALITY IN SF,MW,12:15 PM,1:30 PM,KH B4008,LEC,"Pearson,Joshua Danley",3.00,Combine with WGSS 3665 03,Open
LBS,3665,04,90876,GENDER AND SEXUALITY IN SF,TR,8:00 AM,9:15 AM,FA 311,LEC,,3.00,Combine with WGSS 3665 04,Open
LBS,3665,05,93998,GENDER AND SEXUALITY IN SF,TR,1:40 PM,2:55 PM,KH B2015,LEC,"Saywell,Melissa",3.00,Combine with WGSS 3665 05,Closed
LBS,3665,06,93999,GENDER AND SEXUALITY IN SF,TR,4:30 PM,5:45 PM,KH B4008,LEC,"Saywell,Melissa",3.00,Combine with WGSS 3665 06,Open
LBS,3840,01,90842,"GLOBALIZATION, CULT & COMM",TR,8:00 AM,9:15 AM,KH B3009,LEC,"Herman,Jared Douglass",3.00,Combine with COMM 3840 01,Open
LBS,3860,01,90174,GENDER IN SCIENCE,TR,8:00 AM,9:15 AM,KH B2014,LEC,"Nakagoshi,Aya",3.00,Combine with WGSS 3860 01,Open
LBS,3860,02,90306,GENDER IN SCIENCE,TR,9:25 AM,10:40 AM,KH D2074,LEC,"Nakagoshi,Aya",3.00,Combine with WGSS 3860 02,Open
LBS,3860,03,90307,GENDER IN SCIENCE,TR,10:50 AM,12:05 PM,KH D4057,LEC,"Farner,Dirk M.",3.00,Combine with WGSS 3860 03,Closed
LBS,3860,04,90308,GENDER IN SCIENCE,TR,1:40 PM,2:55 PM,KH D1055,LEC,"Farner,Dirk M.",3.00,Combine with WGSS 3860 04,Open
LBS,3860,05,94011,GENDER IN SCIENCE,MWF,9:00 AM,9:50 AM,KH B3016,LEC,"Vaught,Jeannette Marie",3.00,Combine with WGSS 3860 05,Open
LBS,3860,06,94001,GENDER IN SCIENCE,MWF,10:00 AM,10:50 AM,KH B3016,LEC,"Vaught,Jeannette Marie",3.00,Combine with WGSS 3860 06,Open
LBS,3860,07,90614,GENDER IN SCIENCE,MW,6:00 PM,7:15 PM,KH D4044,LEC,"Schubert,Lara Keturah",3.00,Combine with WGSS 3860 07,Open
LBS,4050,01,90582,"RACE,CLASS, GENDER IN CLASSRM",MW,1:40 PM,2:55 PM,MUS 119,LEC,"Rodriguez,Reina Corina",3.00,,Open
LBS,4050,02,90777,"RACE,CLASS, GENDER IN CLASSRM",TR,12:15 PM,1:30 PM,KH B2009,LEC,"Topete,Daniel",3.00,,Open
LBS,4050,03,96497,"RACE,CLASS, GENDER IN CLASSRM",TR,4:30 PM,5:45 PM,BIOS 335,LEC,"Topete,Daniel",3.00,,Open
LBS,4100,01,90175,NATIONAL IDENT RACE & POP CULT,MW,3:05 PM,4:20 PM,SH 142,LEC,"Kim,Sandra So Hee Chi",3.00,,Open
LBS,4200,01,96498,CULTURES OF SCIENCE,TR,1:40 PM,2:55 PM,KH B1006,LEC,"Vaught,Jeannette Marie",3.00,Combine with NATS 4200 01,Closed
LBS,4600,01,90335,CULTURAL STUDIES,F,12:00 PM,2:45 PM,KH B2009,LEC,"Kim,Sandra So Hee Chi",3.00,,Open
LBS,4890,01,90176,SENIOR PROJECT,TR,6:00 PM,7:15 PM,MUS 111,LEC,"Viesca,Victor",3.00,,Open
LBS,4890,02,94008,SENIOR PROJECT,MWF,8:00 AM,8:50 AM,KH C3102,LEC,"Sharp,Patrick B.",3.00,,Closed
LBS,4900,01,90177,PROSEMINAR IN LIBERAL STUDIES,TR,7:25 PM,8:40 PM,SH 367,SEM,"Viesca,Victor",3.00,,Open
LBS,4900,02,94009,PROSEMINAR IN LIBERAL STUDIES,MWF,9:00 AM,9:50 AM,KH C3102,SEM,"Sharp,Patrick B.",3.00,,Closed
MATH,1000,01,94193,QUANT REASON IN TODAY'S WORLD,MWF,8:00 AM,8:50 AM,KH C2094,LEC,,3.00,,Open
MATH,1000,02,94194,QUANT REASON IN TODAY'S WORLD,MWF,9:00 AM,9:50 AM,KH B3008,LEC,,3.00,,Open
MATH,1000,03,94195,QUANT REASON IN TODAY'S WORLD,MWF,10:00 AM,10:50 AM,KH C4071,LEC,,3.00,,Closed
MATH,1000,05,94200,QUANT REASON IN TODAY'S WORLD,MW,1:40 PM,2:55 PM,BIOS 335,LEC,,3.00,,Closed
MATH,1000,08,95791,QUANT REASON IN TODAY'S WORLD,TR,9:25 AM,10:40 AM,KH B1020,LEC,,3.00,,Closed
MATH,1000,09,94209,QUANT REASON IN TODAY'S WORLD,TR,1:40 PM,2:55 PM,SH 368,LEC,,3.00,,Open
MATH,1001,01,94260,QUANT REASONING WORKSHOP,MW,9:00 AM,9:50 AM,KH B111,ACT,,1.00,,Open
MATH,1001,02,94261,QUANT REASONING WORKSHOP,MW,10:00 AM,10:50 AM,KH B111,ACT,,1.00,,Open
MATH,1001,03,94262,QUANT REASONING WORKSHOP,MW,11:00 AM,11:50 AM,KH B2009,ACT,,1.00,,Closed
MATH,1001,05,94264,QUANT REASONING WORKSHOP,MW,3:05 PM,3:55 PM,BIOS 335,ACT,,1.00,,Closed
MATH,1001,08,95793,QUANT REASONING WORKSHOP,TR,11:00 AM,11:50 AM,KH B111,ACT,,1.00,,Closed
MATH,1001,09,94266,QUANT REASONING WORKSHOP,TR,3:05 PM,3:55 PM,SH 368,ACT,,1.00,,Open
MATH,1002,01,97030,QUANT REASON IN TODAY'S WORLD,MWF,11:00 AM,11:50 AM,KH B111,LEC,,3.00,,Closed
MATH,1002,03,97032,QUANT REASON IN TODAY'S WORLD,MW,12:15 PM,1:30 PM,KH B1021,LEC,"Zhang,Zhong-Yuan",3.00,,Open
MATH,1002,04,97033,QUANT REASON IN TODAY'S WORLD,MW,12:15 PM,1:30 PM,MUS 208,LEC,,3.00,,Open
MATH,1002,05,97034,QUANT REASON IN TODAY'S WORLD,MW,1:40 PM,2:55 PM,KH B1021,LEC,,3.00,,Open
MATH,1002,08,97037,QUANT REASON IN TODAY'S WORLD,TR,10:50 AM,12:05 PM,SH 238,LEC,,3.00,,Open
MATH,1002,09,97038,QUANT REASON IN TODAY'S WORLD,TR,12:15 PM,1:30 PM,BIOS 246,LEC,"Demeke,Eyob",3.00,,Open
MATH,1002,10,97039,QUANT REASON IN TODAY'S WORLD,TR,12:15 PM,1:30 PM,KH B1019,LEC,"Parviz,Behzad",3.00,,Open
MATH,1002,11,97040,QUANT REASON IN TODAY'S WORLD,TR,10:50 AM,12:05 PM,BIOS 335,LEC,"Demeke,Eyob",3.00,,Open
MATH,1002,12,97041,QUANT REASON IN TODAY'S WORLD,TR,4:30 PM,5:45 PM,SH 367,LEC,,3.00,,Open
MATH,1040,13,94415,PRECALCULUS: FNCTNS AND TRIG,MTWR,2:00 PM,3:03 PM,SH 266,LEC,"Behrens,Michael David",6.00,,Open
MATH,1040,14,94416,PRECALCULUS: FNCTNS AND TRIG,MTWR,3:04 PM,3:29 PM,SH 266,ACT,"Behrens,Michael David",,,Open
MATH,1040,19,94419,PRECALCULUS: FNCTNS AND TRIG,MTWR,12:15 PM,1:18 PM,SH 338,LEC,"DeSalvo,Maddalena Achiardi",6.00,,Open
MATH,1040,20,94420,PRECALCULUS: FNCTNS AND TRIG,MTWR,1:19 PM,1:44 PM,SH 338,ACT,"DeSalvo,Maddalena Achiardi",,,Open
MATH,1040,21,95794,PRECALCULUS: FNCTNS AND TRIG,MTWR,2:00 PM,3:03 PM,SH 172,LEC,"Zhou,Dong",6.00,,Open
MATH,1040,22,95763,PRECALCULUS: FNCTNS AND TRIG,MTWR,3:04 PM,3:29 PM,SH 172,ACT,"Zhou,Dong",,,Open
MATH,1040,23,95821,PRECALCULUS: FNCTNS AND TRIG,MTWR,12:15 PM,1:18 PM,SH 339A,LEC,,6.00,,Open
MATH,1040,24,95822,PRECALCULUS: FNCTNS AND TRIG,MTWR,1:19 PM,1:44 PM,SH 339A,ACT,,,,Open
MATH,1040,35,94427,PRECALCULUS: FNCTNS AND TRIG,MWF,8:00 AM,9:23 AM,KH B1016,LEC,"Vardapetyan,Gohar",6.00,,Open
MATH,1040,36,94428,PRECALCULUS: FNCTNS AND TRIG,MWF,9:24 AM,9:57 AM,KH B1016,ACT,"Vardapetyan,Gohar",,,Open
MATH,1081,01,94212,PRECALCULUS: FUNCTIONS,MWF,8:00 AM,8:50 AM,SH 142,LEC,,3.00,,Open
MATH,1081,02,94213,PRECALCULUS: FUNCTIONS,MWF,9:00 AM,9:50 AM,ET B108,LEC,"Lenh,Aiken Lap",3.00,,Open
MATH,1081,03,94214,PRECALCULUS: FUNCTIONS,MWF,10:00 AM,10:50 AM,ET B108,LEC,"Lenh,Aiken Lap",3.00,,Open
MATH,1081,04,94215,PRECALCULUS: FUNCTIONS,MWF,11:00 AM,11:50 AM,ET B108,LEC,,3.00,,Open
MATH,1081,05,94216,PRECALCULUS: FUNCTIONS,MW,12:15 PM,1:30 PM,ET B108,LEC,,3.00,,Open
MATH,1081,06,94217,PRECALCULUS: FUNCTIONS,MW,1:40 PM,2:55 PM,ET B108,LEC,"Vardapetyan,Gohar",3.00,,Open
MATH,1081,07,94218,PRECALCULUS: FUNCTIONS,TR,8:00 AM,9:15 AM,SH 169,LEC,,3.00,,Open
MATH,1081,08,94219,PRECALCULUS: FUNCTIONS,MWF,8:00 AM,8:50 AM,SH 172,LEC,"He,Fendi Yuan",3.00,,Open
MATH,1081,10,94221,PRECALCULUS: FUNCTIONS,TR,9:25 AM,10:40 AM,SH 266,LEC,"Behrens,Michael David",3.00,,Open
MATH,1081,11,94222,PRECALCULUS: FUNCTIONS,TR,10:50 AM,12:05 PM,ET B108,LEC,,3.00,,Open
MATH,1081,13,94224,PRECALCULUS: FUNCTIONS,TR,12:15 PM,1:30 PM,SH 168,LEC,"Al Fares,Ahmed Saeed M",3.00,,Open
MATH,1081,14,94225,PRECALCULUS: FUNCTIONS,TR,1:40 PM,2:55 PM,SH 168,LEC,,3.00,,Open
MATH,1082,03,94269,PRECALCULUS: FUNCTIONS W/ LAB,MWF,8:00 AM,8:50 AM,SH 238,LEC,"Hung,Sheng-hui",4.00,,Closed
MATH,1082,04,94270,PRECALCULUS: FUNCTIONS W/ LAB,MWF,8:55 AM,9:45 AM,SH 238,LAB,"Hung,Sheng-hui",,,Closed
MATH,1082,11,94277,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:00 AM,10:50 AM,SH 368,LEC,,4.00,,Closed
MATH,1082,12,94278,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:55 AM,11:45 AM,SH 368,LAB,,,,Closed
MATH,1082,13,94279,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,12:15 PM,12:53 PM,SH 170,LEC,,4.00,,Closed
MATH,1082,14,94280,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,12:55 PM,1:32 PM,SH 170,LAB,,,,Closed
MATH,1082,15,94281,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,12:15 PM,12:53 PM,KH B2011,LEC,"Phan-Yamada,Tuyetdong Thi",4.00,,Closed
MATH,1082,16,94282,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,12:55 PM,1:32 PM,KH B2011,LAB,"Phan-Yamada,Tuyetdong Thi",,,Closed
MATH,1082,19,94285,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,1:40 PM,2:18 PM,SH 170,LEC,"Sam,Nellie",4.00,,Closed
MATH,1082,20,94286,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,2:20 PM,2:57 PM,SH 170,LAB,"Sam,Nellie",,,Closed
MATH,1082,23,94289,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,4:30 PM,5:08 PM,SH 238,LEC,"Sam,Nellie",4.00,,Open
MATH,1082,24,94290,PRECALCULUS: FUNCTIONS W/ LAB,MTWR,5:10 PM,5:47 PM,SH 238,LAB,"Sam,Nellie",,,Open
MATH,1082,29,95292,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:00 AM,10:50 AM,SH 367,LEC,"Givrad,Tina Kahnamoee",4.00,,Closed
MATH,1082,30,95293,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:55 AM,11:45 AM,SH 367,LAB,"Givrad,Tina Kahnamoee",,,Closed
MATH,1082,31,97078,PRECALCULUS: FUNCTIONS W/ LAB,MWF,8:00 AM,8:50 AM,SH 243A,LEC,"Saikaly,Marie Dib",4.00,,Open
MATH,1082,32,97079,PRECALCULUS: FUNCTIONS W/ LAB,MWF,8:55 AM,9:45 AM,SH 243A,LAB,"Saikaly,Marie Dib",,,Open
MATH,1082,35,97082,PRECALCULUS: FUNCTIONS W/ LAB,MWF,12:15 PM,1:05 PM,KH B1016,LEC,"Saikaly,Marie Dib",4.00,,Closed
MATH,1082,36,97083,PRECALCULUS: FUNCTIONS W/ LAB,MWF,1:10 PM,2:00 PM,KH B1016,LAB,"Saikaly,Marie Dib",,,Closed
MATH,1082,37,97084,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:00 AM,10:50 AM,KH B1016,LEC,"Huang,Lily Liwen",4.00,,Open
MATH,1082,38,97085,PRECALCULUS: FUNCTIONS W/ LAB,MWF,10:55 AM,11:45 AM,KH B1016,LAB,"Huang,Lily Liwen",,,Open
MATH,1083,01,94638,PRECALCULUS: TRIGONOMETRY,MTWR,8:00 AM,8:38 AM,ET A226,LEC,,4.00,,Closed
MATH,1083,02,94639,PRECALCULUS: TRIGONOMETRY,MTWR,8:40 AM,9:17 AM,ET A226,LAB,,,,Closed
